movieId,title,genres,tmdbId,language,release_year,country
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,36955,en,1994,United States of America
381,When a Man Loves a Woman (1994),Drama|Romance,10449,en,1994,United States of America
382,Wolf (1994),Drama|Horror|Romance|Thriller,10395,en,1994,United States of America
383,Wyatt Earp (1994),Western,12160,en,1994,United States of America
384,Bad Company (1995),Action|Crime|Drama,40480,en,1995,United States of America
385,"Man of No Importance, A (1994)",Drama,52038,en,1994,Ireland
386,S.F.W. (1994),Drama,29444,en,1994,United States of America
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,26352,en,1994,United States of America
388,Boys Life (1995),Drama,39953,en,1994,United States of America
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,41580,fr,1994,France
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,315,en,1965,United States of America
391,Jason's Lyric (1994),Crime|Drama,22067,en,1994,United States of America
392,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Animation,18242,en,1993,United Kingdom
393,Street Fighter (1994),Action|Adventure|Fantasy,11667,en,1994,Japan
394,Coldblooded (1995),Comedy,32502,en,1995,United States of America
395,Desert Winds (1995),Drama|Fantasy|Romance,267188,en,1994,United States of America
396,Fall Time (1995),Drama,28732,en,1995,United States of America
397,"Fear, The (1995)",Horror,75555,en,1995,United States of America
398,Frank and Ollie (1995),Documentary,42981,en,1995,United States of America
399,Girl in the Cadillac (1995),Drama,278939,en,1995,United States of America
400,Homage (1995),Drama,291731,en,1995,United States of America
401,Mirage (1995),Action|Thriller,226229,en,1995,United States of America
402,Open Season (1996),Comedy,203119,en,1995,United States of America
403,Two Crimes (Dos crímenes) (1995),Comedy|Crime|Drama,172923,es,1995,Mexico
404,Brother Minister: The Assassination of Malcolm X (1994),Documentary,316098,en,1995,
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,8011,en,1994,Canada
406,Federal Hill (1994),Drama,171857,en,1995,United States of America
407,In the Mouth of Madness (1995),Horror|Thriller,2654,en,1995,United States of America
408,8 Seconds (1994),Drama,18069,en,1994,United States of America
409,Above the Rim (1994),Crime|Drama,19092,en,1994,United States of America
410,Addams Family Values (1993),Children|Comedy|Fantasy,2758,en,1993,United States of America
411,Martin Lawrence: You So Crazy (1994),Comedy|Documentary,38129,en,1994,United States of America
412,"Age of Innocence, The (1993)",Drama,10436,en,1993,United States of America
413,Airheads (1994),Comedy,13595,en,1994,United States of America
414,"Air Up There, The (1994)",Comedy,46094,en,1994,United States of America
415,Another Stakeout (1993),Comedy|Thriller,9409,en,1993,United States of America
416,Bad Girls (1994),Western,11853,en,1994,United States of America
417,Barcelona (1994),Comedy|Romance,16771,en,1994,United States of America
418,Being Human (1993),Drama,46924,en,1994,Japan
419,"Beverly Hillbillies, The (1993)",Comedy,11041,en,1993,United States of America
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,306,en,1994,United States of America
421,Black Beauty (1994),Adventure|Children|Drama,14522,en,1994,United Kingdom
422,Blink (1994),Thriller,26203,en,1993,United States of America
423,Blown Away (1994),Action|Thriller,178,en,1994,United States of America
424,Blue Chips (1994),Drama,19819,en,1994,United States of America
425,Blue Sky (1994),Drama|Romance,57834,en,1994,United States of America
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,4722,en,1993,United States of America
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,18215,en,1993,United States of America
428,"Bronx Tale, A (1993)",Drama,1607,en,1993,United States of America
429,Cabin Boy (1994),Comedy,26391,en,1994,United States of America
430,Calendar Girl (1993),Comedy|Drama,117553,en,1993,United States of America
431,Carlito's Way (1993),Crime|Drama,6075,en,1993,United States of America
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,11310,en,1994,United States of America
433,Clean Slate (1994),Comedy,18658,en,1994,United States of America
434,Cliffhanger (1993),Action|Adventure|Thriller,9350,en,1993,France
435,Coneheads (1993),Comedy|Sci-Fi,9612,en,1993,United States of America
436,Color of Night (1994),Drama|Thriller,2124,en,1994,United States of America
437,Cops and Robbersons (1994),Comedy,26261,en,1994,United States of America
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,19176,en,1994,United States of America
439,Dangerous Game (1993),Drama,49299,en,1993,United States of America
440,Dave (1993),Comedy|Romance,11566,en,1993,United States of America
441,Dazed and Confused (1993),Comedy,9571,en,1993,United States of America
442,Demolition Man (1993),Action|Adventure|Sci-Fi,9739,en,1993,United States of America
443,"Endless Summer 2, The (1994)",Adventure|Documentary,24257,en,1994,United States of America
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,34444,en,1994,United States of America
445,Fatal Instinct (1993),Comedy,26141,en,1993,United States of America
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,10997,zh,1993,China
447,"Favor, The (1994)",Comedy|Romance,50463,en,1994,United States of America
448,Fearless (1993),Drama,10443,en,1993,United States of America
449,Fear of a Black Hat (1994),Comedy,20239,en,1994,United Kingdom
450,With Honors (1994),Comedy|Drama,16297,en,1994,United States of America
451,Flesh and Bone (1993),Drama|Mystery|Romance,18551,en,1993,United States of America
452,Widows' Peak (1994),Drama,25440,en,1994,Ireland
453,For Love or Money (1993),Comedy|Romance,9024,en,1993,United States of America
454,"Firm, The (1993)",Drama|Thriller,37233,en,1993,United States of America
455,Free Willy (1993),Adventure|Children|Drama,1634,en,1993,France
456,Fresh (1994),Crime|Drama|Thriller,13815,en,1994,France
457,"Fugitive, The (1993)",Thriller,5503,en,1993,United States of America
458,Geronimo: An American Legend (1993),Drama|Western,35588,en,1993,United States of America
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,2087,en,1994,United States of America
460,Getting Even with Dad (1994),Comedy,41579,en,1994,United States of America
461,Go Fish (1994),Drama|Romance,18620,en,1994,United States of America
462,"Good Man in Africa, A (1994)",Action|Adventure,41006,en,1994,South Africa
463,Guilty as Sin (1993),Crime|Drama|Thriller,4916,en,1993,United States of America
464,Hard Target (1993),Action|Adventure|Crime|Thriller,2019,en,1993,United States of America
465,Heaven & Earth (1993),Action|Drama|War,31642,en,1993,France
466,Hot Shots! Part Deux (1993),Action|Comedy|War,9255,en,1993,United States of America
467,Live Nude Girls (1995),Comedy,26271,en,1995,United States of America
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,10612,en,1995,United Kingdom
469,"House of the Spirits, The (1993)",Drama|Romance,2259,en,1993,Denmark
470,House Party 3 (1994),Comedy,16097,en,1994,United States of America
471,"Hudsucker Proxy, The (1994)",Comedy,11934,en,1994,United Kingdom
472,I'll Do Anything (1994),Comedy|Drama,106143,en,1994,United States of America
473,In the Army Now (1994),Comedy|War,12475,en,1994,United States of America
474,In the Line of Fire (1993),Action|Thriller,9386,en,1993,United States of America
475,In the Name of the Father (1993),Drama,7984,en,1993,United Kingdom
476,"Inkwell, The (1994)",Comedy|Drama,59930,en,1994,United States of America
477,What's Love Got to Do with It? (1993),Drama|Musical,15765,en,1993,United States of America
478,Jimmy Hollywood (1994),Comedy|Crime|Drama,31643,en,1994,United States of America
479,Judgment Night (1993),Action|Crime|Thriller,6,en,1993,United States of America
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,329,en,1993,United States of America
481,Kalifornia (1993),Drama|Thriller,10909,en,1993,United States of America
482,Killing Zoe (1994),Crime|Drama|Thriller,507,en,1993,France
483,King of the Hill (1993),Drama,34024,en,1993,United States of America
484,Lassie (1994),Adventure|Children,29918,en,1994,United States of America
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,9593,en,1993,United States of America
486,Life with Mikey (1993),Comedy,42580,en,1993,United States of America
487,Lightning Jack (1994),Comedy|Western,22317,en,1994,Australia
488,M. Butterfly (1993),Drama|Romance,1413,en,1993,United States of America
489,Made in America (1993),Comedy,12121,en,1993,United States of America
490,Malice (1993),Thriller,2246,en,1993,United States of America
491,"Man Without a Face, The (1993)",Drama,10502,en,1993,United States of America
492,Manhattan Murder Mystery (1993),Comedy|Mystery,10440,en,1993,United States of America
493,Menace II Society (1993),Action|Crime|Drama,9516,en,1993,United States of America
494,Executive Decision (1996),Action|Adventure|Thriller,2320,en,1996,United States of America
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,5879,ja,1976,France
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,83718,en,1994,United States of America
497,Much Ado About Nothing (1993),Comedy|Romance,11971,en,1993,United Kingdom
498,Mr. Jones (1993),Drama|Romance,2625,en,1993,United States of America
499,Mr. Wonderful (1993),Comedy|Romance,31911,en,1993,United States of America
500,Mrs. Doubtfire (1993),Comedy|Drama,788,en,1993,United States of America
501,Naked (1993),Drama,21450,en,1993,United Kingdom
502,"Next Karate Kid, The (1994)",Action|Children|Romance,11231,en,1994,United States of America
503,"New Age, The (1994)",Drama,41588,en,1994,United States of America
504,No Escape (1994),Action|Drama|Sci-Fi,10447,en,1994,United States of America
505,North (1994),Comedy,31586,en,1994,United States of America
506,Orlando (1992),Drama|Fantasy|Romance,9300,en,1992,France
507,"Perfect World, A (1993)",Crime|Drama|Thriller,9559,en,1993,United States of America
508,Philadelphia (1993),Drama,9800,en,1993,United States of America
509,"Piano, The (1993)",Drama|Romance,713,en,1993,New Zealand
510,Poetic Justice (1993),Drama,8291,en,1993,United States of America
511,"Program, The (1993)",Action|Drama,18133,en,1993,United States of America
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,25557,en,1994,United States of America
513,Radioland Murders (1994),Comedy|Mystery|Romance,22588,en,1994,United States of America
514,"Ref, The (1994)",Comedy,10872,en,1994,United States of America
515,"Remains of the Day, The (1993)",Drama|Romance,1245,en,1993,United Kingdom
516,Renaissance Man (1994),Comedy|Drama,11858,en,1994,Canada
517,Rising Sun (1993),Action|Drama|Mystery,7007,en,1993,United States of America
518,"Road to Wellville, The (1994)",Comedy,10467,en,1994,United States of America
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,5550,en,1993,United States of America
520,Robin Hood: Men in Tights (1993),Comedy,8005,en,1993,France
521,Romeo Is Bleeding (1993),Crime|Thriller,2088,en,1993,United Kingdom
522,Romper Stomper (1992),Action|Drama,10412,en,1992,Australia
523,Ruby in Paradise (1993),Drama,47889,en,1993,United States of America
524,Rudy (1993),Drama,14534,en,1993,United States of America
525,"Saint of Fort Washington, The (1993)",Drama,56583,en,1993,United States of America
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,41878,fr,1992,France
527,Schindler's List (1993),Drama|War,424,en,1993,United States of America
528,"Scout, The (1994)",Comedy|Drama,35233,en,1994,United States of America
529,Searching for Bobby Fischer (1993),Drama,14291,en,1993,United States of America
530,Second Best (1994),Drama,103413,en,1994,United Kingdom
531,"Secret Garden, The (1993)",Children|Drama,11236,en,1993,United Kingdom
532,Serial Mom (1994),Comedy|Crime|Horror,11592,en,1994,United States of America
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,8850,en,1994,United States of America
534,Shadowlands (1993),Drama|Romance,10445,en,1993,United Kingdom
535,Short Cuts (1993),Drama,695,en,1993,United States of America
536,"Simple Twist of Fate, A (1994)",Drama,43535,en,1994,United States of America
537,Sirens (1994),Drama,12519,en,1994,Australia
538,Six Degrees of Separation (1993),Drama,23210,en,1993,United States of America
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,858,en,1993,United States of America
540,Sliver (1993),Thriller,867,en,1993,United States of America
541,Blade Runner (1982),Action|Sci-Fi|Thriller,78,en,1982,United States of America
542,Son in Law (1993),Comedy|Drama|Romance,13203,en,1993,United States of America
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,10442,en,1993,United States of America
544,Striking Distance (1993),Action|Crime,11074,en,1993,United States of America
545,Harem (1985),Drama,33367,en,1985,France
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,9607,en,1993,United Kingdom
547,Surviving the Game (1994),Action|Adventure|Thriller,17585,en,1994,United States of America
548,Terminal Velocity (1994),Action|Mystery|Thriller,9057,en,1994,United States of America
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,20967,en,1993,Finland
550,Threesome (1994),Comedy|Romance,10635,en,1994,United States of America
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,9479,en,1993,United States of America
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,10057,en,1993,United States of America
553,Tombstone (1993),Action|Drama|Western,11969,en,1993,United States of America
554,Trial by Jury (1994),Crime|Drama|Thriller,41590,en,1994,United States of America
555,True Romance (1993),Crime|Thriller,319,en,1993,France
556,"War Room, The (1993)",Documentary,26408,en,1993,United States of America
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,15139,en,1994,United States of America
559,"Paris, France (1993)",Comedy,161158,en,1994,Canada
560,"Beans of Egypt, Maine, The (1994)",Drama,218473,en,1994,
561,Killer (Bulletproof Heart) (1994),Drama|Thriller,85247,en,1994,United Kingdom
562,Welcome to the Dollhouse (1995),Comedy|Drama,11446,en,1996,United States of America
563,Germinal (1993),Drama|Romance,51980,fr,1993,Belgium
564,Chasers (1994),Comedy,24405,en,1994,United States of America
565,Cronos (1993),Drama|Horror,11655,es,1993,Mexico
566,Naked in New York (1994),Comedy|Romance,11800,en,1993,United States of America
567,Kika (1993),Comedy|Drama,8223,es,1993,Spain
568,Bhaji on the Beach (1993),Comedy|Drama,14587,en,1993,United Kingdom
569,Little Big League (1994),Comedy|Drama,31504,en,1994,United States of America
570,"Slingshot, The (Kådisbellan) (1993)",Comedy|Drama,41653,sv,1993,Denmark
571,"Wedding Gift, The (1994)",Drama|Romance,53185,en,1993,United Kingdom
572,Foreign Student (1994),Drama,95743,en,1994,France
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,23637,it,1992,Italy
574,Spanking the Monkey (1994),Comedy|Drama,17600,en,1994,United States of America
575,"Little Rascals, The (1994)",Children|Comedy,10897,en,1994,United States of America
576,Fausto (1993),Comedy,349394,fr,1993,France
577,Andre (1994),Adventure|Children|Drama,21352,en,1994,United States of America
579,"Escort, The (Scorta, La) (1993)",Crime|Thriller,68806,it,1993,Italy
580,Princess Caraboo (1994),Drama,37345,en,1994,United Kingdom
581,"Celluloid Closet, The (1995)",Documentary,32562,en,1996,France
